customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-101021,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.45,567.85,Yes
CUST-101022,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,97.72,1862.08,No
CUST-101023,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,77.45,1491.15,No
CUST-101024,Female,1,Yes,Yes,10,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.3,697.08,No
CUST-101025,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),73.25,5261.56,No
CUST-101026,Male,1,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),85.46,2957.18,No
CUST-101027,Male,1,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,102.36,3658.64,No
CUST-101028,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.45,461.63,No
CUST-101029,Male,0,No,Yes,32,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,72.7,2345.89,No
CUST-101030,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.78,2695.13,No
CUST-101031,Male,0,No,Yes,4,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),82.02,337.26,No
CUST-101032,Female,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),51.29,405.02,Yes
CUST-101033,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.32,694.67,Yes
CUST-101034,Male,1,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.59,1767.35,Yes
CUST-101035,Female,0,No,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.47,750.44,No
CUST-101036,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),55.54,244.83,No
CUST-101037,Male,0,No,No,45,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.38,2703.1,No
CUST-101038,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),97.48,1879.05,Yes
CUST-101039,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,57.69,1255.74,No
CUST-101040,Female,0,No,Yes,43,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,81.66,3471.99,No
CUST-101041,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,81.31,2111.56,Yes
CUST-101042,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.77,82.65,No
CUST-101043,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),55.29,1011.44,No
CUST-101044,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.01,172.31,No
CUST-101045,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.17,1156.71,No
CUST-101046,Male,1,No,No,24,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,65.68,1607.24,No
CUST-101047,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.78,4311.87,No
CUST-101048,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,87.96,599.36,No
CUST-101049,Male,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.8,1558.53,Yes
CUST-101050,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.83,783.09,No
CUST-101051,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,80.06,4412.96,No
CUST-101052,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,74.03,1481.99,No
CUST-101053,Female,1,Yes,No,27,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,61.6,1682.1,No
CUST-101054,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.36,1748.48,No
CUST-101055,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.56,355.26,No
CUST-101056,Male,0,Yes,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),89.5,393.73,No
CUST-101057,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.09,1003.87,Yes
CUST-101058,Male,0,No,Yes,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,65.04,720.27,Yes
CUST-101059,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),90.32,5489.62,No
CUST-101060,Female,0,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.95,1980.19,Yes
CUST-101061,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.57,1189.69,Yes
CUST-101062,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.66,530.79,Yes
CUST-101063,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.6,410.61,No
CUST-101064,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.81,579.21,No
CUST-101065,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,95.04,2864.88,No
CUST-101066,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.8,1110.2,Yes
CUST-101067,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.38,3890.57,No
CUST-101068,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.77,355.56,No
CUST-101069,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,2585.73,Yes
CUST-101070,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),91.32,3246.98,Yes
CUST-101071,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.21,249.5,No
CUST-101072,Female,0,No,No,13,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,70.38,900.65,No
CUST-101073,Female,0,No,No,19,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.03,1193.95,No
CUST-101074,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,60.34,110.28,Yes
CUST-101075,Male,0,Yes,No,0,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.49,15.72,No
CUST-101076,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.79,75.18,Yes
CUST-101077,Male,1,No,Yes,1,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,78.34,87.85,No
CUST-101078,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.14,614.67,No
CUST-101079,Female,1,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),86.14,6189.63,No
CUST-101080,Female,0,No,No,19,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.47,1115.66,No
CUST-101081,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),63.03,1391.32,No
CUST-101082,Female,0,Yes,No,2,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,64.34,156.09,No
CUST-101083,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.66,813.2,No
CUST-101084,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),59.29,653.14,No
CUST-101085,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,83.28,6005.84,Yes
CUST-101086,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),86.37,1295.15,Yes
CUST-101087,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.9,3800.0,No
CUST-101088,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,78.49,559.01,Yes
CUST-101089,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.61,891.83,No
CUST-101090,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,77.86,1215.91,No
CUST-101091,Male,1,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.94,93.67,No
CUST-101092,Female,0,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,94.57,1982.73,Yes
CUST-101093,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),98.03,470.88,No
CUST-101094,Male,0,No,Yes,6,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.85,510.39,No
CUST-101095,Male,1,No,No,72,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,82.75,5965.6,No
CUST-101096,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),67.9,814.26,Yes
CUST-101097,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),82.57,2161.97,No
CUST-101098,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,81.12,634.37,Yes
CUST-101099,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.24,4138.25,Yes
CUST-101100,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,103.04,840.33,No
CUST-101101,Male,0,Yes,Yes,49,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),78.56,3823.17,No
CUST-101102,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.71,6229.89,No
CUST-101103,Male,0,No,No,35,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),60.29,2130.01,No
CUST-101104,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),63.97,2111.4,No
CUST-101105,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,103.04,4324.67,Yes
CUST-101106,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.95,207.03,No
CUST-101107,Female,0,No,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.82,3112.72,Yes
CUST-101108,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.89,466.09,No
CUST-101109,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.24,1259.47,No
CUST-101110,Female,1,Yes,Yes,14,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.21,716.61,No
CUST-101111,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.55,1118.48,No
CUST-101112,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.18,991.85,No
CUST-101113,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.83,1037.71,Yes
CUST-101114,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,92.97,5088.11,No
CUST-101115,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,86.17,482.09,No
CUST-101116,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.23,624.97,No
CUST-101117,Female,1,No,No,13,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),59.48,727.85,No
CUST-101118,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.95,1112.45,Yes
CUST-101119,Male,1,Yes,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.51,606.41,Yes
CUST-101120,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.04,1014.51,No
CUST-101121,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),60.56,182.89,No
CUST-101122,Male,0,No,Yes,39,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.57,3771.3,Yes
CUST-101123,Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,84.83,534.57,No
CUST-101124,Female,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.78,535.26,No
CUST-101125,Female,0,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,76.92,930.87,Yes
CUST-101126,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,80.44,2097.74,No
CUST-101127,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.76,1583.19,No
CUST-101128,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.44,1294.63,Yes
CUST-101129,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.96,4396.56,Yes
CUST-101130,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,69.3,605.08,No
CUST-101131,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),62.65,2354.94,No
CUST-101132,Female,1,Yes,Yes,6,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,42.74,302.69,No
CUST-101133,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),70.11,1671.32,No
CUST-101134,Female,0,Yes,Yes,37,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,64.13,2391.35,No
CUST-101135,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.15,14.11,No
CUST-101136,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),67.47,848.31,No
CUST-101137,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,82.76,982.62,Yes
CUST-101138,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),88.55,2392.06,No
CUST-101139,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.87,398.09,Yes
CUST-101140,Female,0,Yes,Yes,43,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.09,2719.48,No
CUST-101141,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.69,2485.76,No
CUST-101142,Female,0,No,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,64.16,2648.77,No
CUST-101143,Female,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.04,363.7,No
CUST-101144,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.72,1029.85,No
CUST-101145,Male,1,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.31,743.23,No
CUST-101146,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,67.8,4869.14,No
CUST-101147,Female,0,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,101.23,677.02,No
CUST-101148,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),85.29,1523.09,No
CUST-101149,Female,1,Yes,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,71.57,3336.32,Yes
CUST-101150,Male,1,No,No,19,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,78.54,1472.6,Yes
CUST-101151,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),55.47,612.17,No
CUST-101152,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),97.48,3303.25,No
CUST-101153,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.81,112.2,No
CUST-101154,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.12,278.55,No
CUST-101155,Female,1,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.88,343.73,No
CUST-101156,Male,0,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),85.86,3838.4,No
CUST-101157,Female,0,No,No,30,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.76,2375.25,No
CUST-101158,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.33,688.4,No
CUST-101159,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.53,602.54,Yes
CUST-101160,Female,1,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.92,1477.0,Yes
CUST-101161,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.02,1105.96,No
CUST-101162,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.79,392.2,No
CUST-101163,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,77.09,760.27,No
CUST-101164,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.09,686.57,No
CUST-101165,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,99.91,125.4,Yes
CUST-101166,Male,1,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),58.28,642.9,Yes
CUST-101167,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.58,1729.45,No
CUST-101168,Female,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.58,161.5,No
CUST-101169,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),99.44,320.33,No
